IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,fd00:2:fd00:1:fd00:1:fd00:1,48560,2001:4860:4802:36::9e,443,10148,Messages,com.google.android.apps.messaging,TLS,Unreachable,instantmessaging-pa-jms-us.googleapis.com,80,60,1,1,2026-09-09T20:46:19.603-06:00,2026-09-09T20:46:19.605-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48560,2001:4860:4802:36::9e,443,10148,Messages,com.google.android.apps.messaging,TLS,Unreachable,instantmessaging-pa-jms-us.googleapis.com,80,60,1,1,2026-09-09T20:46:19.618-06:00,2026-09-09T20:46:19.620-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48564,2001:4860:4802:36::9e,443,10148,Messages,com.google.android.apps.messaging,TLS,Unreachable,instantmessaging-pa-jms-us.googleapis.com,80,60,1,1,2026-09-09T20:46:20.109-06:00,2026-09-09T20:46:20.111-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,48564,2001:4860:4802:36::9e,443,10148,Messages,com.google.android.apps.messaging,TLS,Unreachable,instantmessaging-pa-jms-us.googleapis.com,80,60,1,1,2026-09-09T20:46:20.122-06:00,2026-09-09T20:46:20.124-06:00
6,10.215.173.1,53708,216.239.36.158,443,10148,Messages,com.google.android.apps.messaging,HTTPS,Closed,instantmessaging-pa-jms-us.googleapis.com,2151,4700,7,6,2026-09-09T20:46:20.159-06:00,2026-09-09T20:46:20.329-06:00
6,10.215.173.1,53712,216.239.36.158,443,10148,Messages,com.google.android.apps.messaging,HTTPS,Closed,instantmessaging-pa-jms-us.googleapis.com,2159,4740,8,7,2026-09-09T20:46:20.412-06:00,2026-09-09T20:46:20.524-06:00
17,10.215.173.1,59704,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T22:57:05.823-06:00,2026-09-09T22:57:05.823-06:00
17,10.215.173.1,32730,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T22:57:05.827-06:00,2026-09-09T22:57:05.827-06:00
17,10.215.173.1,55708,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,geller-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:05.868-06:00,2026-09-09T22:57:05.868-06:00
17,10.215.173.1,17378,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,geller-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:05.871-06:00,2026-09-09T22:57:05.871-06:00
17,10.215.173.1,40115,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,ondevicesafety-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:05.941-06:00,2026-09-09T22:57:05.941-06:00
17,10.215.173.1,65402,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,ondevicesafety-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:05.944-06:00,2026-09-09T22:57:05.944-06:00
17,10.215.173.1,54006,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,firebaseinstallations.googleapis.com,0,0,0,0,2026-09-09T22:57:07.172-06:00,2026-09-09T22:57:07.172-06:00
17,10.215.173.1,44238,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,firebaseinstallations.googleapis.com,0,0,0,0,2026-09-09T22:57:07.175-06:00,2026-09-09T22:57:07.175-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,20258,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T22:57:10.827-06:00,2026-09-09T22:57:10.827-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,51766,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T22:57:10.831-06:00,2026-09-09T22:57:10.831-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,61617,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,geller-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:10.871-06:00,2026-09-09T22:57:10.871-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,18898,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,geller-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:10.875-06:00,2026-09-09T22:57:10.875-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,53048,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,ondevicesafety-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:10.948-06:00,2026-09-09T22:57:10.948-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,27907,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,ondevicesafety-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:10.952-06:00,2026-09-09T22:57:10.952-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,52799,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,firebaseinstallations.googleapis.com,0,0,0,0,2026-09-09T22:57:12.180-06:00,2026-09-09T22:57:12.180-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,47248,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,firebaseinstallations.googleapis.com,0,0,0,0,2026-09-09T22:57:12.184-06:00,2026-09-09T22:57:12.184-06:00
17,10.215.173.1,59704,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T22:57:15.833-06:00,2026-09-09T22:57:15.833-06:00
17,10.215.173.1,32730,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T22:57:15.838-06:00,2026-09-09T22:57:15.838-06:00
17,10.215.173.1,55708,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,geller-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:15.876-06:00,2026-09-09T22:57:15.876-06:00
17,10.215.173.1,17378,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,geller-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:15.881-06:00,2026-09-09T22:57:15.881-06:00
17,10.215.173.1,65402,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,ondevicesafety-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:15.951-06:00,2026-09-09T22:57:15.951-06:00
17,10.215.173.1,40115,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,ondevicesafety-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:15.953-06:00,2026-09-09T22:57:15.953-06:00
17,10.215.173.1,54006,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,firebaseinstallations.googleapis.com,0,0,0,0,2026-09-09T22:57:17.182-06:00,2026-09-09T22:57:17.182-06:00
17,10.215.173.1,44238,10.215.173.2,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,firebaseinstallations.googleapis.com,0,0,0,0,2026-09-09T22:57:17.186-06:00,2026-09-09T22:57:17.186-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,20258,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T22:57:20.834-06:00,2026-09-09T22:57:20.834-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,51766,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T22:57:20.838-06:00,2026-09-09T22:57:20.838-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,61617,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,geller-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:20.879-06:00,2026-09-09T22:57:20.879-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,18898,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,geller-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:20.882-06:00,2026-09-09T22:57:20.882-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,27907,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,ondevicesafety-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:20.955-06:00,2026-09-09T22:57:20.955-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,53048,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,ondevicesafety-pa.googleapis.com,0,0,0,0,2026-09-09T22:57:20.959-06:00,2026-09-09T22:57:20.959-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,52799,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,firebaseinstallations.googleapis.com,0,0,0,0,2026-09-09T22:57:22.188-06:00,2026-09-09T22:57:22.188-06:00
17,fd00:2:fd00:1:fd00:1:fd00:1,47248,2620:fe::9:853,53,10148,Messages,com.google.android.apps.messaging,DNS,Unreachable,firebaseinstallations.googleapis.com,0,0,0,0,2026-09-09T22:57:22.191-06:00,2026-09-09T22:57:22.191-06:00
