IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,fd00:2:fd00:1:fd00:1:fd00:1,54388,2001:4860:4842:400::,443,10155,Find Hub,com.google.android.apps.adm,TLS,Unreachable,findmydevice-pa.googleapis.com,80,60,1,1,2026-09-10T00:51:59.944-06:00,2026-09-10T00:51:59.947-06:00
6,10.215.173.1,33010,172.217.117.4,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,findmydevice-pa.googleapis.com,2282,7050,13,13,2026-09-10T00:51:59.970-06:00,2026-09-10T00:53:04.700-06:00
6,10.215.173.1,33018,172.217.117.4,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,findmydevice-pa.googleapis.com,1369,1675,6,6,2026-09-10T00:52:00.228-06:00,2026-09-10T00:53:04.700-06:00
6,10.215.173.1,52746,192.178.56.78,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,clients4.google.com,2265,72562,12,17,2026-09-10T00:52:00.237-06:00,2026-09-10T00:53:04.701-06:00
6,10.215.173.1,52754,192.178.56.78,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,clients4.google.com,2275,71518,13,21,2026-09-10T00:52:00.250-06:00,2026-09-10T00:53:04.701-06:00
6,10.215.173.1,59046,192.178.57.1,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,lh3.googleusercontent.com,1167,12051,7,8,2026-09-10T00:52:00.727-06:00,2026-09-10T00:53:04.701-06:00
6,10.215.173.1,59052,192.178.57.1,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,lh3.googleusercontent.com,1207,12856,8,8,2026-09-10T00:52:00.747-06:00,2026-09-10T00:53:04.701-06:00
6,10.215.173.1,52844,172.217.114.4,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,android.googleapis.com,2740,2067,9,9,2026-09-10T00:56:56.126-06:00,2026-09-10T00:58:04.254-06:00
17,10.215.173.1,39282,10.215.173.2,53,10155,Find Hub,com.google.android.apps.adm,DNS,Closed,clients4.google.com,65,117,1,1,2026-09-10T00:57:00.130-06:00,2026-09-10T00:57:00.208-06:00
17,10.215.173.1,34759,10.215.173.2,53,10155,Find Hub,com.google.android.apps.adm,DNS,Closed,clients4.google.com,65,105,1,1,2026-09-10T00:57:00.143-06:00,2026-09-10T00:57:00.209-06:00
6,10.215.173.1,55150,192.178.56.206,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,clients4.google.com,4203,10547,12,12,2026-09-10T00:57:00.225-06:00,2026-09-10T00:58:04.254-06:00
6,10.215.173.1,55162,192.178.56.206,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,clients4.google.com,3463,35190,16,16,2026-09-10T00:57:00.369-06:00,2026-09-10T00:58:04.255-06:00
6,10.215.173.1,55164,192.178.56.206,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,clients4.google.com,3354,46832,14,20,2026-09-10T00:57:00.393-06:00,2026-09-10T00:58:04.255-06:00
6,10.215.173.1,55172,192.178.56.206,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,clients4.google.com,2075,4510,7,8,2026-09-10T00:57:00.459-06:00,2026-09-10T00:58:04.255-06:00
17,10.215.173.1,12882,10.215.173.2,53,10155,Find Hub,com.google.android.apps.adm,DNS,Closed,findmydevice-pa.googleapis.com,76,300,1,1,2026-09-10T00:57:01.544-06:00,2026-09-10T00:57:01.671-06:00
17,10.215.173.1,22052,10.215.173.2,53,10155,Find Hub,com.google.android.apps.adm,DNS,Closed,findmydevice-pa.googleapis.com,76,204,1,1,2026-09-10T00:57:01.551-06:00,2026-09-10T00:57:01.643-06:00
17,10.215.173.1,34811,172.217.114.4,443,10155,Find Hub,com.google.android.apps.adm,QUIC,Closed,findmydevice-pa.googleapis.com,0,0,0,0,2026-09-10T00:57:01.681-06:00,2026-09-10T00:57:05.681-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44934,2001:4860:4847:400::,443,10155,Find Hub,com.google.android.apps.adm,TLS,Unreachable,findmydevice-pa.googleapis.com,80,60,1,1,2026-09-10T00:57:01.683-06:00,2026-09-10T00:57:01.684-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44934,2001:4860:4847:400::,443,10155,Find Hub,com.google.android.apps.adm,TLS,Unreachable,findmydevice-pa.googleapis.com,80,60,1,1,2026-09-10T00:57:01.698-06:00,2026-09-10T00:57:01.700-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44946,2001:4860:4847:400::,443,10155,Find Hub,com.google.android.apps.adm,TLS,Unreachable,findmydevice-pa.googleapis.com,80,60,1,1,2026-09-10T00:57:01.936-06:00,2026-09-10T00:57:01.938-06:00
6,fd00:2:fd00:1:fd00:1:fd00:1,44946,2001:4860:4847:400::,443,10155,Find Hub,com.google.android.apps.adm,TLS,Unreachable,findmydevice-pa.googleapis.com,80,60,1,1,2026-09-10T00:57:01.951-06:00,2026-09-10T00:57:01.953-06:00
6,10.215.173.1,52854,172.217.114.4,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,findmydevice-pa.googleapis.com,4680,4373,28,33,2026-09-10T00:57:01.984-06:00,2026-09-10T00:58:19.572-06:00
6,10.215.173.1,52864,172.217.114.4,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,findmydevice-pa.googleapis.com,1369,1675,6,6,2026-09-10T00:57:02.239-06:00,2026-09-10T00:58:04.257-06:00
17,10.215.173.1,12457,10.215.173.2,53,10155,Find Hub,com.google.android.apps.adm,DNS,Closed,spot-pa.googleapis.com,68,292,1,1,2026-09-10T00:57:06.581-06:00,2026-09-10T00:57:06.653-06:00
17,10.215.173.1,27014,10.215.173.2,53,10155,Find Hub,com.google.android.apps.adm,DNS,Closed,spot-pa.googleapis.com,68,196,1,1,2026-09-10T00:57:06.584-06:00,2026-09-10T00:57:06.653-06:00
17,10.215.173.1,17727,10.215.173.2,53,10155,Find Hub,com.google.android.apps.adm,DNS,Closed,lh3.googleusercontent.com,71,128,1,1,2026-09-10T00:57:20.707-06:00,2026-09-10T00:57:20.780-06:00
17,10.215.173.1,64004,10.215.173.2,53,10155,Find Hub,com.google.android.apps.adm,DNS,Closed,lh3.googleusercontent.com,71,116,1,1,2026-09-10T00:57:20.711-06:00,2026-09-10T00:57:20.782-06:00
6,10.215.173.1,43690,192.178.57.1,443,10155,Find Hub,com.google.android.apps.adm,HTTPS,Closed,lh3.googleusercontent.com,1226,10979,7,8,2026-09-10T00:57:20.789-06:00,2026-09-10T00:58:24.616-06:00
